id,name,stock
GLE-356-34,,0
GLE-356-35,,0
GLE-356-36,,22
GLE-356-37,,61
GLE-356-38,,110
GLE-356-39,,108
GLE-356-40,,80
GLE-356-41,,40
GLE-356-42,,31
GLE-356,,452
GLE-356-43,,0
GLE-389-34,,0
GLE-389-35,,0
GLE-389-36,,0
GLE-389-37,,0
GLE-389-38,,0
GLE-389-39,,0
GLE-389-40,,0
GLE-389-41,,0
GLE-389-42,,0
GLE-389,,0
GLE-389-43,,0
GLE-438-35,,43
GLE-438-36,,104
GLE-438-37,,157
GLE-438-38,,176
GLE-438-39,,136
GLE-438-40,,86
GLE-438-41,,49
GLE-438-42,,0
GLE-438,,751
GLE-438-43,,0
GLE-454-35,,37
GLE-454-36,,89
GLE-454-37,,134
GLE-454-38,,151
GLE-454-39,,115
GLE-454-40,,71
GLE-454-41,,38
GLE-454-42,,0
GLE-454,,635
GLE-454-43,,0
GLE-518-34,,0
GLE-518-35,,17
GLE-518-36,,62
GLE-518-37,,104
GLE-518-38,,181
GLE-518-39,,157
GLE-518-40,,128
GLE-518-41,,83
GLE-518-42,,40
GLE-518,,772
GLE-518-43,,0
GLE-520-34,,0
GLE-520-35,,0
GLE-520-36,,46
GLE-520-37,,87
GLE-520-38,,123
GLE-520-39,,136
GLE-520-40,,108
GLE-520-41,,68
GLE-520-42,,38
GLE-520,,606
GLE-520-43,,0
GLE-542-34,,0
GLE-542-35,,44
GLE-542-36,,81
GLE-542-37,,213
GLE-542-38,,413
GLE-542-39,,369
GLE-542-40,,239
GLE-542-41,,156
GLE-542-42,,57
GLE-542,,1572
GLE-542-43,,0
GLE-580-35,,51
GLE-580-36,,113
GLE-580-37,,176
GLE-580-38,,190
GLE-580-39,,139
GLE-580-40,,90
GLE-580-41,,46
GLE-580-42,,0
GLE-580,,805
GLE-580-43,,0
GLE-601-34,,0
GLE-601-35,,20
GLE-601-36,,35
GLE-601-37,,82
GLE-601-38,,139
GLE-601-39,,99
GLE-601-40,,28
GLE-601-41,,0
GLE-601-42,,0
GLE-601,,403
GLE-601-43,,0
GLE-681-34,,0
GLE-681-35,,0
GLE-681-36,,40
GLE-681-37,,71
GLE-681-38,,148
GLE-681-39,,152
GLE-681-40,,92
GLE-681-41,,59
GLE-681-42,,42
GLE-681,,604
GLE-681-43,,0
GLE-713-34,,0
GLE-713-35,,0
GLE-713-36,,24
GLE-713-37,,0
GLE-713-38,,0
GLE-713-39,,0
GLE-713-40,,0
GLE-713-41,,0
GLE-713-42,,0
GLE-713,,24
GLE-713-43,,0
GLE-760-34,,0
GLE-760-35,,29
GLE-760-36,,0
GLE-760-37,,70
GLE-760-38,,266
GLE-760-39,,232
GLE-760-40,,93
GLE-760-41,,56
GLE-760-42,,26
GLE-760,,772
GLE-760-43,,0
HAL-011-34,,0
HAL-011-35,,0
HAL-011-36,,0
HAL-011-37,,0
HAL-011-38,,0
HAL-011-39,,0
HAL-011-40,,0
HAL-011-41,,0
HAL-011-42,,0
HAL-011,,0
HAL-011-43,,0
HAL-601-34,,0
HAL-601-35,,0
HAL-601-36,,0
HAL-601-37,,0
HAL-601-38,,0
HAL-601-39,,0
HAL-601-40,,0
HAL-601-41,,0
HAL-601-42,,0
HAL-601,,0
HAL-601-43,,0
HAN-316-34,,0
HAN-316-35,,0
HAN-316-36,,0
HAN-316-37,,0
HAN-316-38,,0
HAN-316-39,,0
HAN-316-40,,0
HAN-316-41,,0
HAN-316-42,,0
HAN-316,,0
HAN-316-43,,0
HAN-435-35,,27
HAN-435-36,,62
HAN-435-37,,116
HAN-435-38,,113
HAN-435-39,,61
HAN-435-40,,43
HAN-435-41,,21
HAN-435-42,,0
HAN-435,,443
HAN-435-43,,0
HAN-446-35,,26
HAN-446-36,,64
HAN-446-37,,102
HAN-446-38,,98
HAN-446-39,,57
HAN-446-40,,49
HAN-446-41,,17
HAN-446-42,,0
HAN-446,,413
HAN-446-43,,0
HAN-448-35,,19
HAN-448-36,,46
HAN-448-37,,77
HAN-448-38,,72
HAN-448-39,,39
HAN-448-40,,37
HAN-448-41,,0
HAN-448-42,,0
HAN-448,,290
HAN-448-43,,0
HAN-486-34,,0
HAN-486-35,,0
HAN-486-36,,0
HAN-486-37,,0
HAN-486-38,,0
HAN-486-39,,0
HAN-486-40,,0
HAN-486-41,,0
HAN-486-42,,0
HAN-486,,0
HAN-486-43,,0
HAN-537-34,,0
HAN-537-35,,0
HAN-537-36,,0
HAN-537-37,,0
HAN-537-38,,0
HAN-537-39,,0
HAN-537-40,,0
HAN-537-41,,0
HAN-537-42,,0
HAN-537,,0
HAN-537-43,,0
HAN-747-34,,0
HAN-747-35,,0
HAN-747-36,,0
HAN-747-37,,0
HAN-747-38,,0
HAN-747-39,,0
HAN-747-40,,0
HAN-747-41,,0
HAN-747-42,,0
HAN-747,,0
HAN-747-43,,0
HAN-821-34,,0
HAN-821-35,,0
HAN-821-36,,0
HAN-821-37,,0
HAN-821-38,,0
HAN-821-39,,0
HAN-821-40,,0
HAN-821-41,,0
HAN-821-42,,0
HAN-821,,0
HAN-821-43,,0
HAR-507-34,,0
HAR-507-35,,0
HAR-507-36,,0
HAR-507-37,,0
HAR-507-38,,0
HAR-507-39,,0
HAR-507-40,,0
HAR-507-41,,0
HAR-507-42,,0
HAR-507,,0
HAR-507-43,,0
HAR-641-34,,0
HAR-641-35,,0
HAR-641-36,,0
HAR-641-37,,0
HAR-641-38,,0
HAR-641-39,,0
HAR-641-40,,0
HAR-641-41,,0
HAR-641-42,,0
HAR-641,,0
HAR-641-43,,0
HAY-579-35,,0
HAY-579-36,,0
HAY-579-37,,0
HAY-579-38,,0
HAY-579-39,,0
HAY-579-40,,0
HAY-579-41,,0
HAY-579-42,,0
HAY-579,,0
HAY-579-43,,0
HAY-586-35,,0
HAY-586-36,,0
HAY-586-37,,0
HAY-586-38,,0
HAY-586-39,,0
HAY-586-40,,0
HAY-586-41,,0
HAY-586-42,,0
HAY-586,,0
HAY-586-43,,0
HAY-671-35,,0
HAY-671-36,,0
HAY-671-37,,0
HAY-671-38,,0
HAY-671-39,,0
HAY-671-40,,0
HAY-671-41,,0
HAY-671-42,,0
HAY-671,,0
HAY-671-43,,0
HOL-695-35,,0
HOL-695-36,,0
HOL-695-37,,0
HOL-695-38,,0
HOL-695-39,,0
HOL-695-40,,0
HOL-695-41,,0
HOL-695-42,,0
HOL-695,,0
HOL-695-43,,0
HOL-696-35,,0
HOL-696-36,,0
HOL-696-37,,0
HOL-696-38,,0
HOL-696-39,,0
HOL-696-40,,0
HOL-696-41,,0
HOL-696-42,,0
HOL-696,,0
HOL-696-43,,0
HOL-697-35,,0
HOL-697-36,,0
HOL-697-37,,0
HOL-697-38,,0
HOL-697-39,,0
HOL-697-40,,0
HOL-697-41,,0
HOL-697-42,,0
HOL-697,,0
HOL-697-43,,0
IND-429-34,,0
IND-429-35,,0
IND-429-36,,0
IND-429-37,,0
IND-429-38,,0
IND-429-39,,0
IND-429-40,,0
IND-429-41,,0
IND-429-42,,0
IND-429,,0
IND-429-43,,0
IND-554-34,,0
IND-554-35,,0
IND-554-36,,0
IND-554-37,,0
IND-554-38,,0
IND-554-39,,0
IND-554-40,,0
IND-554-41,,0
IND-554-42,,0
IND-554,,0
IND-554-43,,0
IND-570-35,,0
IND-570-36,,0
IND-570-37,,0
IND-570-38,,0
IND-570-39,,0
IND-570-40,,0
IND-570-41,,0
IND-570-42,,0
IND-570,,0
IND-570-43,,0
IND-601-34,,0
IND-601-35,,0
IND-601-36,,0
IND-601-37,,0
IND-601-38,,0
IND-601-39,,0
IND-601-40,,0
IND-601-41,,0
IND-601-42,,0
IND-601,,0
IND-601-43,,0
IND-643-34,,0
IND-643-35,,0
IND-643-36,,18
IND-643-37,,29
IND-643-38,,32
IND-643-39,,0
IND-643-40,,0
IND-643-41,,0
IND-643-42,,0
IND-643,,79
IND-643-43,,0
IND-739-35,,0
IND-739-36,,0
IND-739-37,,0
IND-739-38,,0
IND-739-39,,0
IND-739-40,,0
IND-739-41,,0
IND-739-42,,0
IND-739,,0
IND-739-43,,0
IND-882-34,,0
IND-882-35,,0
IND-882-36,,0
IND-882-37,,0
IND-882-38,,0
IND-882-39,,0
IND-882-40,,0
IND-882-41,,0
IND-882-42,,0
IND-882,,0
IND-882-43,,0
ISA-574-34,,0
ISA-574-35,,0
ISA-574-36,,0
ISA-574-37,,0
ISA-574-38,,0
ISA-574-39,,0
ISA-574-40,,0
ISA-574-41,,0
ISA-574-42,,0
ISA-574,,0
ISA-574-43,,0
ISA-610-34,,0
ISA-610-35,,0
ISA-610-36,,0
ISA-610-37,,0
ISA-610-38,,0
ISA-610-39,,0
ISA-610-40,,0
ISA-610-41,,0
ISA-610-42,,0
ISA-610,,0
ISA-610-43,,0
ISA-632-34,,0
ISA-632-35,,0
ISA-632-36,,0
ISA-632-37,,0
ISA-632-38,,0
ISA-632-39,,0
ISA-632-40,,0
ISA-632-41,,0
ISA-632-42,,0
ISA-632,,0
ISA-632-43,,0
ISA-691-34,,0
ISA-691-35,,0
ISA-691-36,,0
ISA-691-37,,0
ISA-691-38,,0
ISA-691-39,,0
ISA-691-40,,0
ISA-691-41,,0
ISA-691-42,,0
ISA-691,,0
ISA-691-43,,0
ISA-694-34,,0
ISA-694-35,,0
ISA-694-36,,0
ISA-694-37,,0
ISA-694-38,,0
ISA-694-39,,0
ISA-694-40,,0
ISA-694-41,,0
ISA-694-42,,0
ISA-694,,0
ISA-694-43,,0
ISA-821-34,,0
ISA-821-35,,0
ISA-821-36,,0
ISA-821-37,,0
ISA-821-38,,0
ISA-821-39,,0
ISA-821-40,,0
ISA-821-41,,0
ISA-821-42,,0
ISA-821,,0
ISA-821-43,,0
ISA-931-34,,0
ISA-931-35,,0
ISA-931-36,,0
ISA-931-37,,0
ISA-931-38,,0
ISA-931-39,,0
ISA-931-40,,0
ISA-931-41,,0
ISA-931-42,,0
ISA-931,,0
ISA-931-43,,0
IVY-641-34,,0
IVY-641-35,,0
IVY-641-36,,0
IVY-641-37,,0
IVY-641-38,,0
IVY-641-39,,0
IVY-641-40,,0
IVY-641-41,,0
IVY-641-42,,0
IVY-641,,0
IVY-641-43,,0
IZZ-601-34,,0
IZZ-601-35,,0
IZZ-601-36,,0
IZZ-601-37,,0
IZZ-601-38,,0
IZZ-601-39,,0
IZZ-601-40,,0
IZZ-601-41,,0
IZZ-601-42,,0
IZZ-601,,0
IZZ-601-43,,0
IZZ-882-34,,0
IZZ-882-35,,0
IZZ-882-36,,0
IZZ-882-37,,0
IZZ-882-38,,0
IZZ-882-39,,0
IZZ-882-40,,0
IZZ-882-41,,0
IZZ-882-42,,0
IZZ-882,,0
IZZ-882-43,,0
JAD-569-34,,0
JAD-569-35,,27
JAD-569-36,,0
JAD-569-37,,0
JAD-569-38,,0
JAD-569-39,,0
JAD-569-40,,0
JAD-569-41,,0
JAD-569-42,,29
JAD-569,,56
JAD-569-43,,0
JAD-871-34,,0
JAD-871-35,,36
JAD-871-36,,0
JAD-871-37,,0
JAD-871-38,,0
JAD-871-39,,0
JAD-871-40,,0
JAD-871-41,,0
JAD-871-42,,33
JAD-871,,69
JAD-871-43,,0
JAD-873-34,,0
JAD-873-35,,0
JAD-873-36,,0
JAD-873-37,,0
JAD-873-38,,0
JAD-873-39,,0
JAD-873-40,,0
JAD-873-41,,0
JAD-873-42,,0
JAD-873,,0
JAD-873-43,,0
JEM-139-34,,0
JEM-139-35,,0
JEM-139-36,,0
JEM-139-37,,0
JEM-139-38,,0
JEM-139-39,,0
JEM-139-40,,0
JEM-139-41,,0
JEM-139-42,,0
JEM-139,,0
JEM-139-43,,0
JEM-204-34,,0
JEM-204-35,,37
JEM-204-36,,59
JEM-204-37,,0
JEM-204-38,,0
JEM-204-39,,0
JEM-204-40,,0
JEM-204-41,,0
JEM-204-42,,0
JEM-204,,96
JEM-204-43,,0
JEM-325-34,,0
JEM-325-35,,34
JEM-325-36,,67
JEM-325-37,,0
JEM-325-38,,0
JEM-325-39,,0
JEM-325-40,,0
JEM-325-41,,0
JEM-325-42,,0
JEM-325,,101
JEM-325-43,,0
JEM-352-34,,0
JEM-352-35,,21
JEM-352-36,,63
JEM-352-37,,130
JEM-352-38,,190
JEM-352-39,,188
JEM-352-40,,146
JEM-352-41,,76
JEM-352-42,,51
JEM-352,,865
JEM-352-43,,0
JEM-485-34,,0
JEM-485-35,,19
JEM-485-36,,31
JEM-485-37,,69
JEM-485-38,,106
JEM-485-39,,89
JEM-485-40,,68
JEM-485-41,,0
JEM-485-42,,0
JEM-485,,382
JEM-485-43,,0
JEM-622-34,,0
JEM-622-35,,21
JEM-622-36,,64
JEM-622-37,,106
JEM-622-38,,174
JEM-622-39,,178
JEM-622-40,,133
JEM-622-41,,50
JEM-622-42,,50
JEM-622,,776
JEM-622-43,,0
JEM-645-34,,0
JEM-645-35,,0
JEM-645-36,,0
JEM-645-37,,0
JEM-645-38,,0
JEM-645-39,,0
JEM-645-40,,0
JEM-645-41,,0
JEM-645-42,,0
JEM-645,,0
JEM-645-43,,0
JEM-647-34,,0
JEM-647-35,,44
JEM-647-36,,73
JEM-647-37,,0
JEM-647-38,,0
JEM-647-39,,0
JEM-647-40,,0
JEM-647-41,,0
JEM-647-42,,0
JEM-647,,117
JEM-647-43,,0
JEM-711-34,,0
JEM-711-35,,0
JEM-711-36,,40
JEM-711-37,,0
JEM-711-38,,0
JEM-711-39,,0
JEM-711-40,,0
JEM-711-41,,0
JEM-711-42,,0
JEM-711,,40
JEM-711-43,,0
JEM-851-34,,0
JEM-851-35,,0
JEM-851-36,,31
JEM-851-37,,85
JEM-851-38,,109
JEM-851-39,,118
JEM-851-40,,91
JEM-851-41,,51
JEM-851-42,,29
JEM-851,,514
JEM-851-43,,0
JEM-882-34,,0
JEM-882-35,,0
JEM-882-36,,53
JEM-882-37,,117
JEM-882-38,,164
JEM-882-39,,172
JEM-882-40,,107
JEM-882-41,,35
JEM-882-42,,0
JEM-882,,648
JEM-882-43,,0
JOL-422-34,,0
JOL-422-35,,38
JOL-422-36,,87
JOL-422-37,,223
JOL-422-38,,232
JOL-422-39,,113
JOL-422-40,,269
JOL-422-41,,57
JOL-422-42,,47
JOL-422,,1066
JOL-422-43,,0
JOL-429-34,,0
JOL-429-35,,57
JOL-429-36,,193
JOL-429-37,,378
JOL-429-38,,579
JOL-429-39,,572
JOL-429-40,,437
JOL-429-41,,301
JOL-429-42,,111
JOL-429,,2628
JOL-429-43,,0
JOL-489-35,,0
JOL-489-36,,0
JOL-489-37,,0
JOL-489-38,,0
JOL-489-39,,0
JOL-489-40,,37
JOL-489-41,,45
JOL-489-42,,0
JOL-489,,82
JOL-489-43,,0
JOL-601-34,,0
JOL-601-35,,0
JOL-601-36,,0
JOL-601-37,,0
JOL-601-38,,0
JOL-601-39,,0
JOL-601-40,,0
JOL-601-41,,0
JOL-601-42,,0
JOL-601,,0
JOL-601-43,,0
JOL-640-35,,49
JOL-640-36,,90
JOL-640-37,,155
JOL-640-38,,160
JOL-640-39,,114
JOL-640-40,,73
JOL-640-41,,39
JOL-640-42,,0
JOL-640,,680
JOL-640-43,,0
JOL-657-35,,26
JOL-657-36,,41
JOL-657-37,,81
JOL-657-38,,129
JOL-657-39,,92
JOL-657-40,,67
JOL-657-41,,25
JOL-657-42,,0
JOL-657,,461
JOL-657-43,,0
JOL-720-34,,0
JOL-720-35,,0
JOL-720-36,,0
JOL-720-37,,0
JOL-720-38,,0
JOL-720-39,,0
JOL-720-40,,0
JOL-720-41,,0
JOL-720-42,,0
JOL-720,,0
JOL-720-43,,0
JOY-443-34,,0
JOY-443-35,,0
JOY-443-36,,0
JOY-443-37,,0
JOY-443-38,,0
JOY-443-39,,0
JOY-443-40,,0
JOY-443-41,,0
JOY-443-42,,0
JOY-443,,0
JOY-443-43,,0
JOY-620-34,,0
JOY-620-35,,0
JOY-620-36,,0
JOY-620-37,,0
JOY-620-38,,0
JOY-620-39,,0
JOY-620-40,,0
JOY-620-41,,0
JOY-620-42,,0
JOY-620,,0
JOY-620-43,,0
JUL-217-34,,0
JUL-217-35,,0
JUL-217-36,,0
JUL-217-37,,0
JUL-217-38,,0
JUL-217-39,,0
JUL-217-40,,0
JUL-217-41,,0
JUL-217-42,,0
JUL-217,,0
JUL-217-43,,0
JUL-582-34,,0
JUL-582-35,,0
JUL-582-36,,0
JUL-582-37,,0
JUL-582-38,,0
JUL-582-39,,0
JUL-582-40,,0
JUL-582-41,,0
JUL-582-42,,0
JUL-582,,0
JUL-582-43,,0
JUL-670-34,,0
JUL-670-35,,0
JUL-670-36,,0
JUL-670-37,,0
JUL-670-38,,0
JUL-670-39,,0
JUL-670-40,,0
JUL-670-41,,0
JUL-670-42,,0
JUL-670,,0
JUL-670-43,,0
JUL-679-34,,0
JUL-679-35,,0
JUL-679-36,,0
JUL-679-37,,0
JUL-679-38,,0
JUL-679-39,,0
JUL-679-40,,0
JUL-679-41,,0
JUL-679-42,,0
JUL-679,,0
JUL-679-43,,0
JUL-742-34,,0
JUL-742-35,,0
JUL-742-36,,0
JUL-742-37,,0
JUL-742-38,,0
JUL-742-39,,0
JUL-742-40,,0
JUL-742-41,,0
JUL-742-42,,0
JUL-742,,0
JUL-742-43,,0
JUL-780-34,,0
JUL-780-35,,0
JUL-780-36,,0
JUL-780-37,,0
JUL-780-38,,0
JUL-780-39,,0
JUL-780-40,,0
JUL-780-41,,0
JUL-780-42,,0
JUL-780,,0
JUL-780-43,,0
JUL-781-34,,0
JUL-781-35,,0
JUL-781-36,,0
JUL-781-37,,0
JUL-781-38,,0
JUL-781-39,,0
JUL-781-40,,0
JUL-781-41,,0
JUL-781-42,,0
JUL-781,,0
JUL-781-43,,0
JUL-871-34,,0
JUL-871-35,,0
JUL-871-36,,0
JUL-871-37,,0
JUL-871-38,,0
JUL-871-39,,0
JUL-871-40,,0
JUL-871-41,,0
JUL-871-42,,0
JUL-871,,0
JUL-871-43,,0
JUN-590-35,,0
JUN-590-36,,0
JUN-590-37,,0
JUN-590-38,,0
JUN-590-39,,0
JUN-590-40,,0
JUN-590-41,,0
JUN-590-42,,0
JUN-590,,0
JUN-590-43,,0
JUN-736-35,,0
JUN-736-36,,0
JUN-736-37,,0
JUN-736-38,,0
JUN-736-39,,0
JUN-736-40,,0
JUN-736-41,,0
JUN-736-42,,0
JUN-736,,0
JUN-736-43,,0
JUN-737-35,,0
JUN-737-36,,0
JUN-737-37,,0
JUN-737-38,,0
JUN-737-39,,0
JUN-737-40,,0
JUN-737-41,,0
JUN-737-42,,0
JUN-737,,0
JUN-737-43,,0
JUN-901-34,,0
JUN-901-35,,0
JUN-901-36,,74
JUN-901-37,,197
JUN-901-38,,237
JUN-901-39,,186
JUN-901-40,,154
JUN-901-41,,86
JUN-901-42,,44
JUN-901,,978
JUN-901-43,,0
JUN-902-34,,0
JUN-902-35,,0
JUN-902-36,,87
JUN-902-37,,137
JUN-902-38,,223
JUN-902-39,,177
JUN-902-40,,99
JUN-902-41,,78
JUN-902-42,,45
JUN-902,,846
JUN-902-43,,0
KAR-137-34,,0
KAR-137-35,,0
KAR-137-36,,0
KAR-137-37,,0
KAR-137-38,,0
KAR-137-39,,0
KAR-137-40,,0
KAR-137-41,,0
KAR-137-42,,0
KAR-137,,0
KAR-137-43,,0
KAR-237-35,,0
KAR-237-36,,0
KAR-237-37,,0
KAR-237-38,,0
KAR-237-39,,0
KAR-237-40,,0
KAR-237-41,,0
KAR-237-42,,0
KAR-237,,0
KAR-237-34,,0
KAR-237-43,,0
ALG-KAR-522-35,,0
ALG-KAR-522-36,,0
ALG-KAR-522-37,,0
ALG-KAR-522-38,,0
ALG-KAR-522-39,,0
ALG-KAR-522-40,,0
ALG-KAR-522-41,,0
ALG-KAR-522-42,,0
ALG-KAR-522,,0
KAR-529-34,,0
KAR-529-35,,0
KAR-529-36,,58
KAR-529-37,,138
KAR-529-38,,198
KAR-529-39,,169
KAR-529-40,,83
KAR-529-41,,0
KAR-529-42,,0
KAR-529,,646
KAR-529-43,,0
KAR-532-34,,0
KAR-532-35,,0
KAR-532-36,,0
KAR-532-37,,0
KAR-532-38,,0
KAR-532-39,,0
KAR-532-40,,0
KAR-532-41,,0
KAR-532-42,,0
KAR-532,,0
KAR-532-43,,0
KAR-600-34,,0
KAR-600-35,,0
KAR-600-36,,0
KAR-600-37,,0
KAR-600-38,,0
KAR-600-39,,0
KAR-600-40,,0
KAR-600-41,,0
KAR-600-42,,0
KAR-600,,0
KAR-600-43,,0
KAR-663-34,,0
KAR-663-35,,24
KAR-663-36,,111
KAR-663-37,,284
KAR-663-38,,459
KAR-663-39,,501
KAR-663-40,,344
KAR-663-41,,202
KAR-663-42,,18
KAR-663,,1943
KAR-663-43,,0
KAR-664-34,,0
KAR-664-35,,0
KAR-664-36,,91
KAR-664-37,,195
KAR-664-38,,316
KAR-664-39,,255
KAR-664-40,,138
KAR-664-41,,75
KAR-664-42,,40
KAR-664,,1110
KAR-664-43,,0
KAR-665-34,,0
KAR-665-35,,0
KAR-665-36,,17
KAR-665-37,,0
KAR-665-38,,0
KAR-665-39,,0
KAR-665-40,,0
KAR-665-41,,0
KAR-665-42,,0
KAR-665,,17
KAR-665-43,,0
KAY-138-34,,0
KAY-138-35,,0
KAY-138-36,,39
KAY-138-37,,68
KAY-138-38,,105
KAY-138-39,,109
KAY-138-40,,79
KAY-138-41,,50
KAY-138-42,,24
KAY-138,,474
KAY-138-43,,0
KAY-146-34,,0
KAY-146-35,,0
KAY-146-36,,17
KAY-146-37,,32
KAY-146-38,,49
KAY-146-39,,63
KAY-146-40,,44
KAY-146-41,,32
KAY-146-42,,0
KAY-146,,237
KAY-146-43,,0
KAY-223-34,,0
KAY-223-35,,0
KAY-223-36,,0
KAY-223-37,,0
KAY-223-38,,0
KAY-223-39,,0
KAY-223-40,,0
KAY-223-41,,0
KAY-223-42,,0
KAY-223,,0
KAY-223-43,,0
KAY-241-34,,0
KAY-241-35,,0
KAY-241-36,,0
KAY-241-37,,0
KAY-241-38,,0
KAY-241-39,,0
KAY-241-40,,0
KAY-241-41,,0
KAY-241-42,,0
KAY-241,,0
KAY-241-43,,0
KAY-243-34,,0
KAY-243-35,,0
KAY-243-36,,0
KAY-243-37,,0
KAY-243-38,,0
KAY-243-39,,0
KAY-243-40,,0
KAY-243-41,,0
KAY-243-42,,0
KAY-243,,0
KAY-243-43,,0
KAY-248-34,,0
KAY-248-35,,0
KAY-248-36,,0
KAY-248-37,,0
KAY-248-38,,0
KAY-248-39,,0
KAY-248-40,,0
KAY-248-41,,0
KAY-248-42,,0
KAY-248,,0
KAY-248-43,,0
KAY-264-34,,0
KAY-264-35,,17
KAY-264-36,,62
KAY-264-37,,100
KAY-264-38,,158
KAY-264-39,,148
KAY-264-40,,55
KAY-264-41,,0
KAY-264-42,,0
KAY-264,,540
KAY-264-43,,0
KAY-381-34,,0
KAY-381-35,,0
KAY-381-36,,0
KAY-381-37,,0
KAY-381-38,,0
KAY-381-39,,0
KAY-381-40,,0
KAY-381-41,,0
KAY-381-42,,0
KAY-381,,0
KAY-381-43,,0
KAY-389-34,,0
KAY-389-35,,18
KAY-389-36,,31
KAY-389-37,,32
KAY-389-38,,116
KAY-389-39,,101
KAY-389-40,,0
KAY-389-41,,0
KAY-389-42,,0
KAY-389,,298
KAY-389-43,,0
KAY-400-34,,0
KAY-400-35,,0
KAY-400-36,,0
KAY-400-37,,0
KAY-400-38,,0
KAY-400-39,,0
KAY-400-40,,0
KAY-400-41,,0
KAY-400-42,,0
KAY-400,,0
KAY-400-43,,0
KAY-415-34,,0
KAY-415-35,,0
KAY-415-36,,0
KAY-415-37,,0
KAY-415-38,,0
KAY-415-39,,0
KAY-415-40,,0
KAY-415-41,,0
KAY-415-42,,0
KAY-415,,0
KAY-415-43,,0
KAY-416-34,,0
KAY-416-35,,0
KAY-416-36,,0
KAY-416-37,,0
KAY-416-38,,0
KAY-416-39,,0
KAY-416-40,,0
KAY-416-41,,0
KAY-416-42,,0
KAY-416,,0
KAY-416-43,,0
KAY-427-34,,0
KAY-427-35,,0
KAY-427-36,,0
KAY-427-37,,0
KAY-427-38,,0
KAY-427-39,,0
KAY-427-40,,0
KAY-427-41,,0
KAY-427-42,,0
KAY-427,,0
KAY-427-43,,0
KAY-435-35,,0
KAY-435-36,,0
KAY-435-37,,25
KAY-435-38,,33
KAY-435-39,,21
KAY-435-40,,0
KAY-435-41,,0
KAY-435-42,,0
KAY-435,,79
KAY-435-43,,0
KAY-454-35,,0
KAY-454-36,,0
KAY-454-37,,0
KAY-454-38,,0
KAY-454-39,,0
KAY-454-40,,0
KAY-454-41,,0
KAY-454-42,,0
KAY-454,,0
KAY-454-43,,0
KAY-541-34,,0
KAY-541-35,,0
KAY-541-36,,0
KAY-541-37,,0
KAY-541-38,,0
KAY-541-39,,0
KAY-541-40,,0
KAY-541-41,,0
KAY-541-42,,0
KAY-541,,0
KAY-541-43,,0
KAY-542-34,,0
KAY-542-35,,0
KAY-542-36,,0
KAY-542-37,,0
KAY-542-38,,0
KAY-542-39,,0
KAY-542-40,,0
KAY-542-41,,0
KAY-542-42,,0
KAY-542,,0
KAY-542-43,,0
KAY-585-35,,0
KAY-585-36,,0
KAY-585-37,,0
KAY-585-38,,25
KAY-585-39,,0
KAY-585-40,,0
KAY-585-41,,0
KAY-585-42,,0
KAY-585,,25
KAY-585-43,,0
KAY-601-35,,0
KAY-601-36,,0
KAY-601-37,,49
KAY-601-38,,31
KAY-601-39,,39
KAY-601-40,,21
KAY-601-41,,0
KAY-601-42,,0
KAY-601,,140
KAY-673-35,,0
KAY-673-36,,28
KAY-673-37,,49
KAY-673-38,,60
KAY-673-39,,52
KAY-673-40,,24
KAY-673-41,,24
KAY-673-42,,0
KAY-673,,237
KAY-673-43,,0
KAY-726-35,,0
KAY-726-36,,0
KAY-726-37,,0
KAY-726-38,,0
KAY-726-39,,0
KAY-726-40,,0
KAY-726-41,,0
KAY-726-42,,0
KAY-726,,0
KAY-921-34,,0
KAY-921-35,,0
KAY-921-36,,69
KAY-921-37,,104
KAY-921-38,,175
KAY-921-39,,153
KAY-921-40,,77
KAY-921-41,,0
KAY-921-42,,0
KAY-921,,578
KAY-921-43,,0
KEL-143-34,,0
KEL-143-35,,27
KEL-143-36,,59
KEL-143-37,,53
KEL-143-38,,99
KEL-143-39,,77
KEL-143-40,,0
KEL-143-41,,0
KEL-143-42,,0
KEL-143,,315
KEL-143-43,,0
KEL-143W-34,,0
KEL-143W-35,,29
KEL-143W-36,,59
KEL-143W-37,,87
KEL-143W-38,,87
KEL-143W-39,,56
KEL-143W-40,,37
KEL-143W-41,,28
KEL-143W-42,,0
KEL-143W,,383
KEL-143W-43,,0
KEL-164-34,,0
KEL-164-35,,0
KEL-164-36,,0
KEL-164-37,,0
KEL-164-38,,0
KEL-164-39,,0
KEL-164-40,,0
KEL-164-41,,0
KEL-164-42,,0
KEL-164,,0
KEL-164-43,,0
KEL-164W-35,,0
KEL-164W-36,,0
KEL-164W-37,,0
KEL-164W-38,,0
KEL-164W-39,,0
KEL-164W-40,,0
KEL-164W-41,,0
KEL-164W-42,,0
KEL-164W,,0
KEL-164W-43,,0
KEL-165-34,,0
KEL-165-35,,0
KEL-165-36,,0
KEL-165-37,,0
KEL-165-38,,0
KEL-165-39,,0
KEL-165-40,,0
KEL-165-41,,0
KEL-165-42,,0
KEL-165,,0
KEL-165-43,,0
KEL-165W-34,,0
KEL-165W-35,,0
KEL-165W-36,,0
KEL-165W-37,,0
KEL-165W-38,,0
KEL-165W-39,,0
KEL-165W-40,,0
KEL-165W-41,,0
KEL-165W-42,,0
KEL-165W,,0
KEL-165W-43,,0
KEL-245-34,,0
KEL-245-35,,0
KEL-245-36,,0
