"SKU","QOH"
"EVA-601-39","0"
"EVA-601-40","0"
"EVA-601-41","0"
"EVA-601-42","0"
"EVA-601-43","0"
"EVA-643-34","0"
"EVA-643-35","0"
"EVA-643-36","0"
"EVA-643-37","0"
"EVA-643-38","0"
"EVA-643-39","0"
"EVA-643-40","0"
"EVA-643-41","0"
"EVA-643-42","0"
"EVA-643-43","0"
"EVA-644-34","0"
"EVA-644-35","0"
"EVA-644-36","0"
"EVA-644-37","0"
"EVA-644-38","0"
"EVA-644-39","0"
"EVA-644-40","0"
"EVA-644-41","0"
"EVA-644-42","0"
"EVA-644-43","0"
"EVA-646-34","0"
"EVA-646-35","0"
"EVA-646-36","0"
"EVA-646-37","0"
"EVA-646-38","0"
"EVA-646-39","0"
"EVA-646-40","0"
"EVA-646-41","0"
"EVA-646-42","0"
"EVA-646-43","0"
"EVA-648-34","0"
"EVA-648-35","0"
"EVA-648-36","0"
"EVA-648-37","0"
"EVA-648-38","0"
"EVA-648-39","0"
"EVA-648-40","0"
"EVA-648-41","0"
"EVA-648-42","0"
"EVA-648-43","0"
"EVE-402-35","1"
"EVE-402-36","7"
"EVE-402-37","13"
"EVE-402-38","8"
"EVE-402-39","6"
"EVE-402-40","1"
"EVE-402-41","1"
"EVE-402-42","3"
"EVE-431-34","0"
"EVE-431-35","0"
"EVE-431-36","0"
"EVE-431-37","0"
"EVE-431-38","0"
"EVE-431-39","0"
"EVE-431-40","0"
"EVE-431-41","0"
"EVE-431-42","0"
"EVE-431-43","0"
"EVE-548-34","0"
"EVE-548-35","0"
"EVE-548-36","0"
"EVE-548-37","0"
"EVE-548-38","0"
"EVE-548-39","0"
"EVE-548-40","0"
"EVE-548-41","0"
"EVE-548-42","0"
"EVE-548-43","0"
"EVE-559-35","0"
"EVE-559-36","0"
"EVE-559-37","0"
"EVE-559-38","1"
"EVE-559-39","0"
"EVE-559-40","0"
"EVE-559-41","0"
"EVE-559-42","0"
"EVE-601-35","0"
"EVE-601-36","1"
"EVE-601-37","0"
"EVE-601-38","0"
"EVE-601-39","2"
"EVE-601-40","0"
"EVE-601-41","0"
"EVE-601-42","0"
"EVE-603-35","1"
"EVE-603-36","0"
"EVE-603-37","0"
"EVE-603-38","1"
"EVE-603-39","0"
"EVE-603-40","3"
"EVE-603-41","0"
"EVE-603-42","0"
"Expedited shipping","0"
"expidited shipping","0"
"FEL-101-35","0"
"FEL-101-36","0"
"FEL-101-37","0"
"FEL-101-38","0"
"FEL-101-39","0"
"FEL-101-40","0"
"FEL-101-41","0"
"FEL-101-42","0"
"FEL-102-35","0"
"FEL-102-36","0"
"FEL-102-37","0"
"FEL-102-38","0"
"FEL-102-39","0"
"FEL-102-40","0"
"FEL-102-41","0"
"FEL-102-42","0"
"FEL-180-35","0"
"FEL-180-36","0"
"FEL-180-37","0"
"FEL-180-38","0"
"FEL-180-39","0"
"FEL-180-40","0"
"FEL-180-41","0"
"FEL-180-42","0"
"FEL-181-35","0"
"FEL-181-36","0"
"FEL-181-37","0"
"FEL-181-38","0"
"FEL-181-39","0"
"FEL-181-40","0"
"FEL-181-41","0"
"FEL-181-42","0"
"FEL-205-35","0"
"FEL-205-36","0"
"FEL-205-37","0"
"FEL-205-38","0"
"FEL-205-39","0"
"FEL-205-40","0"
"FEL-205-41","0"
"FEL-205-42","0"
"FEL-206-35","0"
"FEL-206-36","0"
"FEL-206-37","0"
"FEL-206-38","0"
"FEL-206-39","0"
"FEL-206-40","0"
"FEL-206-41","0"
"FEL-206-42","0"
"FEL-211-35","0"
"FEL-211-36","0"
"FEL-211-37","0"
"FEL-211-38","0"
"FEL-211-39","0"
"FEL-211-40","0"
"FEL-211-41","0"
"FEL-211-42","0"
"FEL-326-35","0"
"FEL-326-36","0"
"FEL-326-37","0"
"FEL-326-38","0"
"FEL-326-39","0"
"FEL-326-40","0"
"FEL-326-41","0"
"FEL-326-42","0"
"FEL-327-35","0"
"FEL-327-36","0"
"FEL-327-37","0"
"FEL-327-38","0"
"FEL-327-39","0"
"FEL-327-40","0"
"FEL-327-41","0"
"FEL-327-42","0"
"FEL-345-35","0"
"FEL-345-36","0"
"FEL-345-37","0"
"FEL-345-38","0"
"FEL-345-39","0"
"FEL-345-40","0"
"FEL-345-41","0"
"FEL-345-42","0"
"FEL-346-35","0"
"FEL-346-36","0"
"FEL-346-37","0"
"FEL-346-38","0"
"FEL-346-39","0"
"FEL-346-40","0"
"FEL-346-41","0"
"FEL-346-42","0"
"FEL-347-35","0"
"FEL-347-36","0"
"FEL-347-37","0"
"FEL-347-38","0"
"FEL-347-39","0"
"FEL-347-40","0"
"FEL-347-41","0"
"FEL-347-42","0"
"FEL-348-35","0"
"FEL-348-36","0"
"FEL-348-37","0"
"FEL-348-38","0"
"FEL-348-39","0"
"FEL-348-40","0"
"FEL-348-41","0"
"FEL-348-42","0"
"FEL-412-35","0"
"FEL-412-36","0"
"FEL-412-37","0"
"FEL-412-38","0"
"FEL-412-39","0"
"FEL-412-40","0"
"FEL-412-41","0"
"FEL-412-42","0"
"FEL-416-35","0"
"FEL-416-36","0"
"FEL-416-37","0"
"FEL-416-38","0"
"FEL-416-39","0"
"FEL-416-40","0"
"FEL-416-41","0"
"FEL-416-42","0"
"FEL-420-35","0"
"FEL-420-36","0"
"FEL-420-37","0"
"FEL-420-38","0"
"FEL-420-39","0"
"FEL-420-40","0"
"FEL-420-41","0"
"FEL-420-42","0"
"FEL-507-35","0"
"FEL-507-36","0"
"FEL-507-37","0"
"FEL-507-38","0"
"FEL-507-39","0"
"FEL-507-40","0"
"FEL-507-41","0"
"FEL-507-42","0"
"FEL-509-35","0"
"FEL-509-36","0"
"FEL-509-37","0"
"FEL-509-38","0"
"FEL-509-39","0"
"FEL-509-40","0"
"FEL-509-41","0"
"FEL-509-42","0"
"FEL-551-35","0"
"FEL-551-36","0"
"FEL-551-37","0"
"FEL-551-38","0"
"FEL-551-39","0"
"FEL-551-40","0"
"FEL-551-41","0"
"FEL-551-42","0"
"FEL-552-35","0"
"FEL-552-36","0"
"FEL-552-37","0"
"FEL-552-38","0"
"FEL-552-39","0"
"FEL-552-40","0"
"FEL-552-41","0"
"FEL-552-42","0"
"FEL-555-35","0"
"FEL-555-36","0"
"FEL-555-37","0"
"FEL-555-38","0"
"FEL-555-39","0"
"FEL-555-40","0"
"FEL-555-41","0"
"FEL-555-42","0"
"FEL-601-35","0"
"FEL-601-36","0"
"FEL-601-37","0"
"FEL-601-38","0"
"FEL-601-39","0"
"FEL-601-40","0"
"FEL-601-41","0"
"FEL-601-42","0"
"FEL-604-35","0"
"FEL-604-36","0"
"FEL-604-37","0"
"FEL-604-38","0"
"FEL-604-39","0"
"FEL-604-40","0"
"FEL-604-41","0"
"FEL-604-42","0"
"FEL-701-35","0"
"FEL-701-36","0"
"FEL-701-37","0"
"FEL-701-38","0"
"FEL-701-39","0"
"FEL-701-40","0"
"FEL-701-41","0"
"FEL-701-42","0"
"FEL-702-38","0"
"FEL-702-39","0"
"FEL-702-40","0"
"FEL-702-41","0"
"FEL-709-35","0"
"FEL-709-36","0"
"FEL-709-37","0"
"FEL-709-38","0"
"FEL-709-39","0"
"FEL-709-40","0"
"FEL-709-41","0"
"FEL-709-42","0"
"FEL-710-35","0"
"FEL-710-36","0"
"FEL-710-37","0"
"FEL-710-38","0"
"FEL-710-39","0"
"FEL-710-40","0"
"FEL-710-41","0"
"FEL-710-42","0"
"FEL-713-35","0"
"FEL-713-36","0"
"FEL-713-37","0"
"FEL-713-38","0"
"FEL-713-39","0"
"FEL-713-40","0"
"FEL-713-41","0"
"FEL-713-42","0"
"FEL-714-35","0"
"FEL-714-36","0"
"FEL-714-37","0"
"FEL-714-38","0"
"FEL-714-39","0"
"FEL-714-40","0"
"FEL-714-41","0"
"FEL-714-42","0"
"FEL-718-35","0"
"FEL-718-36","0"
"FEL-718-37","0"
"FEL-718-38","0"
"FEL-718-39","0"
"FEL-718-40","0"
"FEL-718-41","0"
"FEL-718-42","0"
"FEL-951-35","0"
"FEL-951-36","0"
"FEL-951-37","0"
"FEL-951-38","0"
"FEL-951-39","0"
"FEL-951-40","0"
"FEL-951-41","0"
"FEL-951-42","0"
"FEL-F1-35","0"
"FEL-F1-36","0"
"FEL-F1-37","0"
"FEL-F1-38","0"
"FEL-F1-39","0"
"FEL-F1-40","0"
"FEL-F1-41","0"
"FEL-F1-42","0"
"FEL-F2-35","0"
"FEL-F2-36","0"
"FEL-F2-37","0"
"FEL-F2-38","0"
"FEL-F2-39","0"
"FEL-F2-40","0"
"FEL-F2-41","0"
"FEL-F2-42","0"
"FEL-F3-35","0"
"FEL-F3-36","0"
"FEL-F3-37","0"
"FEL-F3-38","0"
"FEL-F3-39","0"
"FEL-F3-40","0"
"FEL-F3-41","0"
"FEL-F3-42","0"
"FEL-F5-35","0"
"FEL-F5-36","0"
"FEL-F5-37","0"
"FEL-F5-38","0"
"FEL-F5-39","0"
"FEL-F5-40","0"
"FEL-F5-41","0"
"FEL-F5-42","0"
"FREE INSERT PROMO 38","0"
"GFT","10"
"HAL-011-34","0"
"HAL-011-35","0"
"HAL-011-36","0"
"HAL-011-37","0"
"HAL-011-38","0"
"HAL-011-39","0"
"HAL-011-40","0"
"HAL-011-41","0"
"HAL-011-42","0"
"HAL-011-43","0"
"HAL-601-34","0"
"HAL-601-35","0"
"HAL-601-36","0"
"HAL-601-37","0"
"HAL-601-38","0"
"HAL-601-39","0"
"HAL-601-40","0"
"HAL-601-41","0"
"HAL-601-42","0"
"HAL-601-43","0"
"HAL-605-34","0"
"HAL-605-35","0"
"HAL-605-36","0"
"HAL-605-37","0"
"HAL-605-38","0"
"HAL-605-39","0"
"HAL-605-40","0"
"HAL-605-41","0"
"HAL-605-42","0"
"HAL-605-43","0"
"HAN-486-34","0"
"HAN-486-35","0"
"HAN-486-36","0"
"HAN-486-37","0"
"HAN-486-38","0"
"HAN-486-39","0"
"HAN-486-40","0"
"HAN-486-41","0"
"HAN-486-42","0"
"HAN-486-43","0"
"HAN-509-35","0"
"HAN-509-36","0"
"HAN-509-37","0"
"HAN-509-38","0"
"HAN-509-39","0"
"HAN-509-40","0"
"HAN-509-41","6"
"HAN-509-42","0"
"HAN-537-34","0"
"HAN-537-35","0"
"HAN-537-36","0"
"HAN-537-37","0"
"HAN-537-38","0"
"HAN-537-39","0"
"HAN-537-40","0"
"HAN-537-41","0"
"HAN-537-42","0"
"HAN-537-43","0"
"HAN-601-35","0"
"HAN-601-36","0"
"HAN-601-37","0"
"HAN-601-38","0"
"HAN-601-39","0"
"HAN-601-40","0"
"HAN-601-41","0"
"HAN-601-42","1"
"HAN-632-35","0"
"HAN-632-36","0"
"HAN-632-37","0"
"HAN-632-38","0"
"HAN-632-39","0"
"HAN-632-40","0"
"HAN-632-41","7"
"HAN-632-42","0"
"HAN-931-34","0"
"HAN-931-35","0"
"HAN-931-36","0"
"HAN-931-37","0"
"HAN-931-38","0"
"HAN-931-39","0"
"HAN-931-40","0"
"HAN-931-41","0"
"HAN-931-42","0"
"HAN-931-43","0"
"HAR-011-34","0"
"HAR-011-35","1"
"HAR-011-36","2"
"HAR-011-37","5"
"HAR-011-38","13"
"HAR-011-39","13"
"HAR-011-40","7"
"HAR-011-41","6"
"HAR-011-42","4"
"HAR-011-43","0"
"HAR-243-35","0"
"HAR-243-36","0"
"HAR-243-37","1"
"HAR-243-38","2"
"HAR-243-39","1"
"HAR-243-40","2"
"HAR-243-41","0"
"HAR-243-42","2"
"HAR-485-34","0"
"HAR-485-35","1"
"HAR-485-36","2"
"HAR-485-37","2"
"HAR-485-38","8"
"HAR-485-39","8"
"HAR-485-40","6"
"HAR-485-41","5"
"HAR-485-42","3"
"HAR-485-43","0"
"HAR-507-34","0"
"HAR-507-35","1"
"HAR-507-36","1"
"HAR-507-37","1"
"HAR-507-38","8"
"HAR-507-39","8"
"HAR-507-40","5"
"HAR-507-41","5"
"HAR-507-42","2"
"HAR-507-43","0"
"HAR-641","0"
"HAR-641-35","0"
"HAR-641-36","0"
"HAR-641-37","1"
"HAR-641-38","0"
"HAR-641-39","2"
"HAR-641-40","0"
"HAR-641-41","0"
"HAR-641-42","2"
"HAR-644","0"
"HAR-644-35","0"
"HAR-644-36","1"
"HAR-644-37","1"
"HAR-644-38","0"
"HAR-644-39","2"
"HAR-644-40","0"
"HAR-644-41","2"
"HAR-644-42","1"
"HAR-722","0"
"HAR-722-35","0"
"HAR-722-36","0"
"HAR-722-37","0"
"HAR-722-38","0"
"HAR-722-39","0"
"HAR-722-40","0"
"HAR-722-41","0"
"HAR-722-42","2"
"HAZ-101","0"
"HAZ-101-34","0"
"HAZ-101-35","0"
"HAZ-101-36","0"
"HAZ-101-37","0"
"HAZ-101-38","0"
"HAZ-101-39","0"
"HAZ-101-40","0"
"HAZ-101-41","0"
"HAZ-101-42","0"
"HUL-101-35","0"
"HUL-101-36","0"
"HUL-101-37","0"
"HUL-101-38","0"
"HUL-101-39","0"
"HUL-101-40","0"
"HUL-101-41","0"
"HUL-101-42","0"
"HUL-105-35","0"
"HUL-105-36","0"
"HUL-105-37","0"
"HUL-105-38","0"
"HUL-105-39","0"
"HUL-105-40","0"
"HUL-105-41","0"
"HUL-105-42","0"
"HUL-109-35","0"
"HUL-109-36","0"
"HUL-109-37","0"
"HUL-109-38","0"
"HUL-109-39","0"
"HUL-109-40","0"
"HUL-109-41","0"
"HUL-109-42","0"
"IBZ-101-36","0"
"IBZ-101-37","0"
"IBZ-101-38","0"
"IBZ-101-39","0"
"IBZ-101-40","0"
"IBZ-101-41","0"
"IBZ-101-42","0"
"IBZ-104-35","0"
"IBZ-104-36","0"
"IBZ-104-37","0"
"IBZ-104-38","0"
"IBZ-104-39","0"
"IBZ-104-40","0"
"IBZ-104-41","0"
"IBZ-104-42","0"
"IBZ-117-36","0"
"IBZ-117-37","0"
"IBZ-117-38","0"
"IBZ-117-39","0"
"IBZ-117-40","0"
"IBZ-117-41","0"
"IBZ-117-42","0"
"IBZ-304-35","0"
"IBZ-304-36","0"
"IBZ-304-37","0"
"IBZ-304-38","0"
"IBZ-304-39","0"
"IBZ-304-40","0"
"IBZ-304-41","0"
"IBZ-304-42","0"
"IBZ-305-35","0"
"IBZ-305-36","0"
"IBZ-305-37","0"
"IBZ-305-38","0"
"IBZ-305-39","1"
"IBZ-305-40","0"
"IBZ-305-41","0"
"IBZ-305-42","0"
"IBZ-306-35","0"
"IBZ-306-36","0"
"IBZ-306-37","0"
"IBZ-306-38","0"
"IBZ-306-39","0"
"IBZ-306-40","0"
"IBZ-306-41","0"
"IBZ-306-42","0"
"ISA-201-35","1"
"ISA-201-36","0"
"ISA-201-37","1"
"ISA-201-38","3"
"ISA-201-39","3"
"ISA-201-40","1"
"ISA-201-41","2"
"ISA-201-42","2"
"ISA-204-35","0"
"ISA-204-36","0"
"ISA-204-37","1"
"ISA-204-38","2"
"ISA-204-39","1"
"ISA-204-40","2"
"ISA-204-41","2"
"ISA-204-42","2"
"ISA-574","0"
"ISA-574-34","0"
"ISA-574-35","0"
"ISA-574-36","2"
"ISA-574-37","3"
"ISA-574-38","3"
"ISA-574-39","3"
"ISA-574-40","3"
"ISA-574-41","2"
"ISA-574-42","1"
"ISA-574-43","0"
"ISA-609-34","0"
"ISA-609-35","0"
"ISA-609-36","0"
"ISA-609-37","1"
"ISA-609-38","0"
"ISA-609-39","0"
"ISA-609-40","0"
"ISA-609-41","1"
"ISA-609-42","0"
"ISA-609-43","0"
"ISA-610-34","0"
"ISA-610-35","0"
"ISA-610-36","1"
"ISA-610-37","1"
"ISA-610-38","1"
"ISA-610-39","0"
"ISA-610-40","1"
"ISA-610-41","3"
"ISA-610-42","0"
"ISA-610-43","0"
"ISA-631-34","0"
"ISA-631-35","0"
"ISA-631-36","0"
"ISA-631-37","2"
"ISA-631-38","3"
"ISA-631-39","0"
"ISA-631-40","1"
"ISA-631-41","0"
"ISA-631-42","1"
"ISA-631-43","0"
"ISA-647-34","0"
"ISA-647-35","0"
"ISA-647-36","0"
"ISA-647-37","0"
"ISA-647-38","1"
"ISA-647-39","1"
"ISA-647-40","0"
"ISA-647-41","0"
"ISA-647-42","0"
"ISA-647-43","0"
"ISA-691","0"
"ISA-691-35","0"
"ISA-691-36","1"
"ISA-691-37","3"
"ISA-691-38","1"
"ISA-691-39","2"
"ISA-691-40","2"
"ISA-691-41","1"
"ISA-691-42","1"
"ISA-694","0"
"ISA-694-35","0"
"ISA-694-36","1"
"ISA-694-37","2"
"ISA-694-38","1"
"ISA-694-39","2"
"ISA-694-40","2"
"ISA-694-41","2"
"ISA-694-42","2"
"IVY-641-35","1"
"IVY-641-36","0"
"IVY-641-37","1"
"IVY-641-38","0"
"IVY-641-39","1"
"IVY-641-40","0"
"IVY-641-41","1"
"IVY-641-42","0"
"IVY-642-35","1"
"IVY-642-36","1"
"IVY-642-37","0"
"IVY-642-38","0"
"IVY-642-39","1"
"IVY-642-40","2"
"IVY-642-41","1"
"IVY-642-42","0"
"KAI-221-34","0"
"KAI-221-35","0"
"KAI-221-36","1"
"KAI-221-37","0"
"KAI-221-38","0"
"KAI-221-39","1"
"KAI-221-40","1"
"KAI-221-41","0"
"KAI-221-42","0"
"KAI-221-43","0"
"KAI-223-34","0"
"KAI-223-35","0"
"KAI-223-36","0"
"KAI-223-37","0"
"KAI-223-38","0"
"KAI-223-39","3"
"KAI-223-40","1"
"KAI-223-41","1"
"KAI-223-42","0"
"KAI-223-43","0"
"KAI-251-34","0"
"KAI-251-35","2"
"KAI-251-36","0"
"KAI-251-37","0"
"KAI-251-38","0"
"KAI-251-39","0"
"KAI-251-40","0"
"KAI-251-41","2"
"KAI-251-42","0"
"KAI-251-43","0"
"KAI-254-34","0"
"KAI-254-35","0"
"KAI-254-36","0"
"KAI-254-37","0"
"KAI-254-38","0"
"KAI-254-39","0"
"KAI-254-40","0"
"KAI-254-41","0"
"KAI-254-42","0"
"KAI-254-43","0"
"KAI-371-35","0"
"KAI-371-36","0"
"KAI-371-37","0"
"KAI-371-38","0"
"KAI-371-39","0"
"KAI-371-40","0"
"KAI-371-41","0"
"KAI-371-42","0"
"KAI-372-35","0"
"KAI-372-36","0"
"KAI-372-37","0"
"KAI-372-38","0"
"KAI-372-39","0"
"KAI-372-40","0"
"KAI-372-41","0"
"KAI-372-42","0"
"KAI-374-34","0"
"KAI-374-35","4"
"KAI-374-36","2"
"KAI-374-37","0"
"KAI-374-38","1"
"KAI-374-39","9"
"KAI-374-40","0"
"KAI-374-41","0"
"KAI-374-42","0"
"KAI-374-43","0"
"KAI-391-35","0"
"KAI-391-36","1"
"KAI-391-37","0"
"KAI-391-38","0"
"KAI-391-39","0"
"KAI-391-40","0"
"KAI-391-41","0"
"KAI-391-42","0"
"KAI-392-35","0"
"KAI-392-36","0"
"KAI-392-37","0"
"KAI-392-38","0"
"KAI-392-39","0"
"KAI-392-40","0"
"KAI-392-41","0"
"KAI-392-42","0"
"KAI-451-35","0"
"KAI-451-36","0"
"KAI-451-37","0"
"KAI-451-38","0"
"KAI-451-39","0"
"KAI-451-40","0"
"KAI-451-41","0"
"KAI-451-42","0"
"KAI-556-35","0"
"KAI-556-36","0"
"KAI-556-37","0"
"KAI-556-38","0"
"KAI-556-39","0"
"KAI-556-40","0"
"KAI-556-41","0"
"KAI-556-42","0"
"KAI-557-35","3"
"KAI-557-36","0"
"KAI-557-37","0"
"KAI-557-38","0"
"KAI-557-39","0"
"KAI-557-40","0"
"KAI-557-41","0"
"KAI-557-42","0"
"KAI-600-35","0"
"KAI-600-36","0"
"KAI-600-37","0"
"KAI-600-38","0"
"KAI-600-39","0"
"KAI-600-40","0"
"KAI-600-41","0"
"KAI-600-42","0"
"KAI-601-35","1"
"KAI-601-36","0"
"KAI-601-37","2"
"KAI-601-38","0"
"KAI-601-39","1"
"KAI-601-40","0"
"KAI-601-41","0"
"KAI-601-42","0"
"KAI-602-34","0"
"KAI-602-35","0"
"KAI-602-36","0"
"KAI-602-37","1"
"KAI-602-38","1"
"KAI-602-39","0"
"KAI-602-40","0"
"KAI-602-41","0"
"KAI-602-42","0"
"KAI-602-43","0"
"KAI-606-34","0"
"KAI-606-35","0"
"KAI-606-36","0"
"KAI-606-37","0"
"KAI-606-38","0"
"KAI-606-39","0"
"KAI-606-40","0"
"KAI-606-41","0"
"KAI-606-42","0"
"KAI-606-43","0"
"KAI-609-34","0"
"KAI-609-35","0"
"KAI-609-36","0"
"KAI-609-37","0"
"KAI-609-38","0"
"KAI-609-39","0"
"KAI-609-40","0"
"KAI-609-41","0"
"KAI-609-42","0"
"KAI-609-43","0"
"KAI-711-34","0"
"KAI-711-35","0"
"KAI-711-36","0"
"KAI-711-37","0"
"KAI-711-38","1"
"KAI-711-39","0"
"KAI-711-40","0"
"KAI-711-41","1"
"KAI-711-42","0"
"KAI-711-43","0"
"KAI-712-34","0"
"KAI-712-35","2"
"KAI-712-36","1"
"KAI-712-37","0"
"KAI-712-38","5"
"KAI-712-39","1"
"KAI-712-40","3"
"KAI-712-41","2"
"KAI-712-42","2"
"KAI-712-43","0"
"KAR-101-35","0"
"KAR-101-36","0"
"KAR-101-37","0"
"KAR-101-38","0"
"KAR-101-39","0"
"KAR-101-40","0"
"KAR-101-41","0"
"KAR-101-42","0"
"KAR-105-35","12"
"KAR-105-36","26"
"KAR-105-37","124"
"KAR-105-38","199"
"KAR-105-39","133"
"KAR-105-40","61"
"KAR-105-41","31"
"KAR-105-42","13"
"KAR-107-35","6"
"KAR-107-36","8"
"KAR-107-37","45"
"KAR-107-38","82"
"KAR-107-39","44"
"KAR-107-40","21"
"KAR-107-41","5"
"KAR-107-42","0"
"KAR-108-35","4"
"KAR-108-36","4"
"KAR-108-37","21"
"KAR-108-38","67"
"KAR-108-39","29"
"KAR-108-40","17"
"KAR-108-41","10"
"KAR-108-42","4"
"KAR-111-35","1"
"KAR-111-36","3"
"KAR-111-37","3"
"KAR-111-38","5"
"KAR-111-39","0"
"KAR-111-40","0"
"KAR-111-41","1"
"KAR-111-42","0"
"KAR-201-35","0"
"KAR-201-36","0"
"KAR-201-37","0"
"KAR-201-38","44"
"KAR-201-39","38"
"KAR-201-40","0"
"KAR-201-41","0"
"KAR-201-42","0"
"KAR-204-35","0"
"KAR-204-36","3"
"KAR-204-37","4"
"KAR-204-38","8"
"KAR-204-39","2"
"KAR-204-40","3"
"KAR-204-41","1"
"KAR-204-42","0"
"KAR-224-34","0"
"KAR-224-35","0"
"KAR-224-36","0"
"KAR-224-37","0"
"KAR-224-38","0"
"KAR-224-39","1"
"KAR-224-40","0"
"KAR-224-41","0"
"KAR-224-42","0"
"KAR-224-43","0"
"KAR-235-35","0"
"KAR-235-36","0"
"KAR-235-37","0"
"KAR-235-38","0"
"KAR-235-39","0"
"KAR-235-40","0"
"KAR-235-41","0"
"KAR-235-42","0"
"KAR-236-35","0"
"KAR-236-36","0"
"KAR-236-37","0"
"KAR-236-38","0"
"KAR-236-39","0"
"KAR-236-40","0"
"KAR-236-41","0"
"KAR-236-42","0"
"KAR-237-35","4"
"KAR-237-36","1"
"KAR-237-37","0"
"KAR-237-38","0"
"KAR-237-39","0"
"KAR-237-40","1"
"KAR-237-41","0"
"KAR-237-42","1"
"KAR-247-35","0"
"KAR-247-36","1"
"KAR-247-37","1"
"KAR-247-38","3"
"KAR-247-39","1"
"KAR-247-40","0"
"KAR-247-41","0"
"KAR-247-42","0"
"KAR-522-35","0"
"KAR-522-36","0"
"KAR-522-37","0"
"KAR-522-38","0"
"KAR-522-39","0"
"KAR-522-40","0"
"KAR-522-41","0"
"KAR-522-42","0"
"KAR-537-35","0"
"KAR-537-36","0"
"KAR-537-37","0"
"KAR-537-38","0"
"KAR-537-39","0"
"KAR-537-40","0"
"KAR-537-41","0"
"KAR-537-42","0"
"KAR-547-35","1"
"KAR-547-36","0"
"KAR-547-37","0"
"KAR-547-38","0"
"KAR-547-39","0"
"KAR-547-40","0"
"KAR-547-41","0"
"KAR-547-42","0"
"KAR-600-34","0"
"KAR-600-35","0"
"KAR-600-36","4"
"KAR-600-37","30"
"KAR-600-38","32"
"KAR-600-39","3"
"KAR-600-40","0"
"KAR-600-41","0"
"KAR-600-42","0"
"KAR-600-43","0"
"KAR-601-34","0"
"KAR-601-35","0"
"KAR-601-36","0"
"KAR-601-37","0"
"KAR-601-38","0"
"KAR-601-39","0"
"KAR-601-40","0"
"KAR-601-41","0"
"KAR-601-42","0"
"KAR-601-43","0"
"KAR-611-35","0"
"KAR-611-36","0"
"KAR-611-37","0"
"KAR-611-38","0"
"KAR-611-39","0"
"KAR-611-40","0"
"KAR-611-41","0"
"KAR-611-42","0"
"KAR-647-34","0"
"KAR-647-35","3"
"KAR-647-36","0"
"KAR-647-37","31"
"KAR-647-38","65"
"KAR-647-39","28"
"KAR-647-40","9"
"KAR-647-41","1"
"KAR-647-42","0"
"KAR-647-43","0"
"KAR-701-35","0"
"KAR-701-36","0"
"KAR-701-37","0"
"KAR-701-38","0"
"KAR-701-39","0"
"KAR-701-40","0"
"KAR-701-41","0"
"KAR-701-42","0"
"KAR-705-35","0"
"KAR-705-36","0"
"KAR-705-37","0"
"KAR-705-38","0"
"KAR-705-39","0"
"KAR-705-40","0"
"KAR-705-41","0"
"KAR-705-42","0"
"KAR-726-35","0"
"KAR-726-36","0"
"KAR-726-37","0"
"KAR-726-38","0"
"KAR-726-39","0"
"KAR-726-40","0"
"KAR-726-41","0"
"KAR-726-42","0"
"KAY-100-34","0"
"KAY-100-35","0"
"KAY-100-36","0"
"KAY-100-37","0"
"KAY-100-38","0"
"KAY-100-39","2"
"KAY-100-40","0"
"KAY-100-41","0"
"KAY-100-42","1"
"KAY-100-43","0"
"KAY-101-35","1"
"KAY-101-36","2"
"KAY-101-37","2"
"KAY-101-38","0"
"KAY-101-39","0"
"KAY-101-40","0"
"KAY-101-41","0"
"KAY-101-42","0"
"KAY-101M-35","0"
"KAY-101M-36","2"
"KAY-101M-37","1"
"KAY-101M-38","2"
"KAY-101M-39","3"
"KAY-101M-40","5"
"KAY-101M-41","1"
"KAY-101M-42","0"
"KAY-131-35","0"
"KAY-131-36","1"
"KAY-131-37","0"
"KAY-131-38","0"
"KAY-131-39","1"
"KAY-131-40","0"
"KAY-131-41","0"
"KAY-131-42","0"
"KAY-241","0"
"KAY-241-34","0"
"KAY-241-35","0"
"KAY-241-36","2"
"KAY-241-37","1"
"KAY-241-38","1"
"KAY-241-39","0"
"KAY-241-40","0"
"KAY-241-41","4"
"KAY-241-42","1"
"KAY-248-35","2"
"KAY-248-36","0"
"KAY-248-37","17"
"KAY-248-38","36"
"KAY-248-39","0"
"KAY-248-40","2"
"KAY-248-41","12"
"KAY-248-42","11"
"KAY-302-35","0"
"KAY-302-36","0"
"KAY-302-37","0"
"KAY-302-38","0"
"KAY-302-39","0"
"KAY-302-40","0"
"KAY-302-41","0"
"KAY-302-42","0"
"KAY-325-35","0"
"KAY-325-36","0"
"KAY-325-37","0"
"KAY-325-38","0"
"KAY-325-39","0"
"KAY-325-40","0"
"KAY-325-41","0"
"KAY-325-42","0"
"KAY-380-35","0"
"KAY-380-36","1"
"KAY-380-37","0"
"KAY-380-38","0"
"KAY-380-39","0"
"KAY-380-40","0"
"KAY-380-41","0"
"KAY-380-42","0"
"KAY-381-34","0"
"KAY-381-35","0"
"KAY-381-36","0"
"KAY-381-37","0"
"KAY-381-38","0"
"KAY-381-39","1"
"KAY-381-40","1"
"KAY-381-41","0"
"KAY-381-42","0"
"KAY-381-43","0"
"KAY-382-34","0"
"KAY-382-35","1"
"KAY-382-36","0"
"KAY-382-37","2"
"KAY-382-38","0"
"KAY-382-39","0"
"KAY-382-40","1"
"KAY-382-41","1"
"KAY-382-42","0"
"KAY-382-43","0"
